Customer ID,Twitter hashtags,Social groups/likes,Social Post/month,SM check Inns/Month,Habits and Interest,Travel frequency/month
8575,Terriost activity,Criminal,1,4,Alchohol Abuse,1
8576,,,1,3,,1
8577,,,8,78,Travelling,8
8578,,Mental health,0,1,Sports,0
8579,,,5,1,,5
8580,,,7,8,,7
8581,Financial issues,,23,0,Gambling,23
8582,,Health Issue,,5,,
8583,Criminal,,0,7,,0
8584,,,5,23,Books,5
8585,,,1,,Travelling,1
8586,Mental health,,4,0,shopoholic,4
8587,,Terriost activity,8,5,,8
8588,,,23,1,,23
8589,,,24,4,Travelling,24
8590,Health Issue,spritual,16,8,,16
8591,,,85,23,,85
8592,,,0,24,Charity,0
8593,,,0,16,,0
8594,,,0,85,,0
8595,Terriost activity,Sports,2,0,Online Gaming,2
8596,,Financial issues,4,0,,4
8597,,,8,0,Smoker,8
8598,,Criminal,9,2,,9
8599,,,45,4,Outdoor Activities,45
8600,,Sports,2,8,,2
8601,Financial issues,Financial issues,4,9,,4
8602,,,3,45,,3
8603,Criminal,Criminal,78,2,Alchohol Abuse,78
8604,,,1,4,,1
8605,,,1,3,Travelling,1
8606,Mental health,Mental health,8,78,Sports,8
8607,,,0,1,,0
8608,,,5,1,,5
8609,,,7,8,Gambling,7
8610,Health Issue,Health Issue,23,0,,23
8611,,,0,5,,0
8612,,,5,7,Books,5
8613,,,1,23,Travelling,1
8614,,,4,0,shopoholic,4
8615,Terriost activity,,8,5,,8
8616,,Sports,23,1,,23
8617,,Financial issues,24,4,Travelling,24
8618,,,16,8,,16
8619,,Criminal,85,23,,85
8620,,,0,24,Charity,0
8621,Financial issues,,0,16,,0
8622,,Mental health,0,85,,0
8623,Criminal,,2,0,Online Gaming,2
8624,,,4,0,,4
8625,,,8,0,,8
8626,Mental health,Health Issue,9,2,,9
8627,,,45,4,Smoker,45
8628,,,2,8,,2
8629,,,4,9,Outdoor Activities,4
8630,Health Issue,,3,45,,3
8631,,Terriost activity,78,2,,78
8632,,,1,4,,1
8633,,,1,3,Alchohol Abuse,1
8634,,spritual,8,78,,8
8635,Terriost activity,,0,1,Travelling,0
8636,,,5,1,Sports,5
8637,,,7,8,,7
8638,,,23,0,,23
8639,,Sports,,5,Gambling,
8640,,Financial issues,,7,,
8641,Financial issues,,0,23,,0
8642,,Criminal,5,,Books,5
8643,Criminal,,1,,Travelling,1
8644,,,4,0,shopoholic,4
8645,,Mental health,8,5,,8
8646,Mental health,,23,1,,23
8647,,,24,4,Travelling,24
8648,,,16,8,,16
8649,,Health Issue,85,23,,85
8650,Health Issue,,0,24,Charity,0
8651,,,0,16,,0
8652,,,0,85,,0
8653,,,2,0,Online Gaming,2
8654,,Terriost activity,4,0,,4
8655,Terriost activity,,8,0,,8
8656,,,9,2,,9
8657,,spritual,45,4,Smoker,45
8658,,,2,8,,2
8659,,,4,9,Outdoor Activities,4
8660,,,3,45,,3
8661,Financial issues,,78,2,,78
8662,,Sports,1,4,,1
8663,Criminal,Financial issues,1,3,Alchohol Abuse,1
8664,,,8,78,,8
8665,,Criminal,0,1,Travelling,0
8666,Mental health,,5,1,Sports,5
8667,,Sports,7,8,,7
8668,,Financial issues,23,0,,23
8669,,,,5,Gambling,
8670,Health Issue,Criminal,0,7,,0
8671,,,5,23,,5
8672,,,1,,Books,1
8673,,Mental health,4,0,Travelling,4
8674,,,8,5,shopoholic,8
8675,Terriost activity,,23,1,,23
8676,,,24,4,,24
8677,,Health Issue,16,8,Travelling,16
8678,,,85,23,,85
8679,,,0,24,,0
8680,,,0,16,Charity,0
8681,Financial issues,,0,85,,0
8682,,Terriost activity,2,0,,2
8683,Criminal,,4,0,Online Gaming,4
8684,,,8,0,,8
8685,,spritual,9,2,,9
8686,Mental health,,45,4,Smoker,45
8687,,,2,8,,2
8688,,,4,9,Outdoor Activities,4
8689,,,3,45,,3
8690,Health Issue,Sports,78,2,,78
8691,,Financial issues,1,4,,1
8692,,,1,3,Alchohol Abuse,1
8693,,Criminal,8,78,,8
8694,,,0,1,Travelling,0
8695,Terriost activity,,5,1,Sports,5
8696,,Mental health,7,8,,7
8697,,,23,0,,23
8698,,,0,5,Gambling,0
8699,,,5,7,,5
8700,,Health Issue,1,23,,1
8701,Financial issues,,4,0,Books,4
8702,,,8,5,Travelling,8
8703,Criminal,,23,1,shopoholic,23
8704,,,24,4,,24
8705,,Terriost activity,16,8,,16
8706,Mental health,,85,23,Travelling,85
8707,,,0,24,,0
8708,,spritual,0,16,,0
8709,,,0,85,Charity,0
8710,Health Issue,,2,0,,2
8711,,,4,0,,4
8712,,,8,0,Online Gaming,8
8713,,Sports,9,2,,9
8714,,Financial issues,45,4,Smoker,45
8715,Terriost activity,,2,8,,2
8716,,Criminal,4,9,Outdoor Activities,4
8717,,,3,45,,3
8718,,Sports,78,2,,78
8719,,Financial issues,1,4,,1
8720,,,1,3,Alchohol Abuse,1
8721,Financial issues,Criminal,8,78,,8
8722,,,0,1,Travelling,0
8723,Criminal,,5,1,Sports,5
8724,,Mental health,7,8,,7
8725,,,23,0,,23
8726,Mental health,,0,5,Gambling,0
8727,,,5,7,,5
8728,,Health Issue,1,23,,1
8729,,,4,0,Books,4
8730,Health Issue,,8,5,Travelling,8
8731,,,23,1,shopoholic,23
8732,,,24,4,,24
8733,,,16,8,,16
8734,,Sports,85,23,Travelling,85
8735,Terriost activity,Financial issues,0,24,,0
8736,,,0,16,,0
8737,,Criminal,0,85,Charity,0
8738,,,2,0,,2
8739,,,4,0,,4
8740,,Mental health,8,0,Online Gaming,8
8741,Financial issues,,9,2,,9
8742,,,45,4,Smoker,45
8743,Criminal,,2,8,,2
8744,,Health Issue,4,9,Outdoor Activities,4
8745,,,3,45,,3
8746,Mental health,,78,2,,78
8747,,,1,4,,1
8748,,,1,3,Alchohol Abuse,1
8749,,Terriost activity,8,78,,8
8750,Health Issue,,0,1,Travelling,0
8751,,,5,1,Sports,5
8752,,spritual,7,8,,7
8753,,,23,0,,23
8754,,,0,5,Gambling,0
8755,Terriost activity,,5,7,,5
8756,,,1,23,,1
8757,,Sports,4,0,Books,4
8758,,Financial issues,8,5,Travelling,8
8759,,,23,1,shopoholic,23
8760,,Criminal,24,4,,24
8761,Financial issues,,16,8,,16
8762,,,85,23,Travelling,85
8763,Criminal,Mental health,0,24,,0
8764,,,0,16,,0
8765,,,0,85,Charity,0
8766,Mental health,,2,0,,2
8767,,Health Issue,4,0,,4
8768,,,8,0,Online Gaming,8
8769,,,9,2,,9
8770,Health Issue,,45,4,Smoker,45
8771,,,2,8,,2
8772,,Terriost activity,4,9,Outdoor Activities,4
8773,,,3,45,,3
8774,,,78,2,,78
8775,Terriost activity,spritual,1,4,,1
8776,,,1,3,Alchohol Abuse,1
8777,,,8,78,,8
8778,,,0,1,Travelling,0
8779,,,5,1,Sports,5
8780,,Sports,7,8,,7
8781,Financial issues,Financial issues,23,0,,23
8782,,,,5,Gambling,
8783,Criminal,Criminal,0,7,,0
8784,,,5,23,,5
8785,,Sports,1,,Books,1
8786,Mental health,Financial issues,4,0,Travelling,4
8787,,,8,5,shopoholic,8
8788,,Criminal,23,1,,23
8789,,,24,4,,24
8790,Health Issue,,16,8,Travelling,16
8791,,Mental health,85,23,,85
8792,,,0,24,,0
8793,,,0,16,Charity,0
8794,,,0,85,,0
8795,Terriost activity,Health Issue,2,0,,2
8796,,,4,0,Online Gaming,4
8797,,,8,0,,8
8798,,,9,2,Smoker,9
8799,,,45,4,,45
8800,,Terriost activity,2,8,Outdoor Activities,2
8801,Financial issues,,4,9,,4
8802,,,3,45,,3
8803,Criminal,spritual,78,2,,78
8804,,,1,4,Alchohol Abuse,1
8805,,,1,3,,1
8806,Mental health,,8,78,Travelling,8
8807,,,0,1,Sports,0
8808,,Sports,5,1,,5
8809,,Financial issues,7,8,,7
8810,Health Issue,,23,0,Gambling,23
8811,,Criminal,,5,,
8812,,,0,7,,0
8813,,,5,23,Books,5
8814,,Mental health,1,,Travelling,1
8815,Terriost activity,,4,0,shopoholic,4
8816,,,8,5,,8
8817,,,23,1,,23
8818,,Health Issue,24,4,Travelling,24
8819,,,16,8,,16
8820,,,85,23,,85
8821,Financial issues,,0,24,Charity,0
8822,,,0,16,,0
8823,Criminal,Terriost activity,0,85,,0
8824,,,2,0,Online Gaming,2
8825,,,4,0,,4
8826,Mental health,spritual,8,0,,8
8827,,,9,2,,9
8828,,,45,4,Smoker,45
8829,,,2,8,,2
8830,Health Issue,,4,9,Outdoor Activities,4
8831,,Sports,3,45,,3
8832,,Financial issues,78,2,,78
8833,,,1,4,,1
8834,,Criminal,1,3,Alchohol Abuse,1
8835,Terriost activity,,8,78,,8
8836,,Sports,0,1,Travelling,0
8837,,Financial issues,5,1,Sports,5
8838,,,7,8,,7
8839,,Criminal,23,0,,23
8840,,,,5,Gambling,
8841,Financial issues,,0,7,,0
8842,,Mental health,5,23,,5
8843,Criminal,,1,,Books,1
8844,,,4,0,Travelling,4
8845,,,8,5,shopoholic,8
8846,Mental health,Health Issue,23,1,,23
8847,,,24,4,,24
8848,,,16,8,Travelling,16
8849,,,85,23,,85
8850,Health Issue,,0,24,,0
8851,,,0,16,Charity,0
8852,,Sports,0,85,,0
8853,,Financial issues,2,0,,2
8854,,,4,0,Online Gaming,4
8855,Terriost activity,Criminal,8,0,,8
8856,,,9,2,,9
8857,,,45,4,,45
8858,,Mental health,2,8,Smoker,2
8859,,,4,9,,4
8860,,,3,45,Outdoor Activities,3
8861,Financial issues,,78,2,,78
8862,,Health Issue,1,4,,1
8863,Criminal,,1,3,,1
8864,,,8,78,Alchohol Abuse,8
8865,,,0,1,,0
8866,Mental health,,5,1,Travelling,5
8867,,Terriost activity,7,8,Sports,7
8868,,,23,0,,23
8869,,,,5,,
8870,Health Issue,spritual,0,7,Gambling,0
8871,,,5,23,,5
8872,,,1,,,1
8873,,,4,0,Books,4
8874,,,8,5,Travelling,8
8875,Terriost activity,Sports,23,1,shopoholic,23
8876,,Financial issues,24,4,,24
8877,,,16,8,,16
8878,,Criminal,85,23,Travelling,85
8879,,,0,24,,0
8880,,,0,16,,0
8881,Financial issues,Mental health,0,85,Charity,0
8882,,,2,0,,2
8883,Criminal,,4,0,,4
8884,,,8,0,Online Gaming,8
8885,,Health Issue,9,2,,9
8886,Mental health,,45,4,,45
8887,,,2,8,Smoker,2
8888,,,4,9,,4
8889,,,3,45,Outdoor Activities,3
8890,Health Issue,Terriost activity,78,2,,78
8891,,,1,4,,1
8892,,,1,3,,1
8893,,spritual,8,78,Alchohol Abuse,8
8894,,,0,1,,0
8895,Terriost activity,,5,1,Travelling,5
8896,,,7,8,Sports,7
8897,,,23,0,,23
8898,,Sports,0,5,,0
8899,,Financial issues,5,7,Gambling,5
8900,,,1,23,,1
8901,Financial issues,Criminal,4,0,,4
8902,,,8,5,Books,8
8903,Criminal,Sports,23,1,Travelling,23
8904,,Financial issues,24,4,shopoholic,24
8905,,,16,8,,16
8906,Mental health,Criminal,85,23,,85
8907,,,0,24,Travelling,0
8908,,,0,16,,0
8909,,Mental health,0,85,,0
8910,Health Issue,,2,0,Charity,2
8911,,,4,0,,4
8912,,,8,0,,8
8913,,Health Issue,9,2,Online Gaming,9
8914,,,45,4,,45
8915,Terriost activity,,2,8,Smoker,2
8916,,,4,9,,4
8917,,,3,45,Outdoor Activities,3
8918,,Terriost activity,78,2,,78
8919,,,1,4,,1
8920,,,1,3,,1
8921,Financial issues,spritual,8,78,Alchohol Abuse,8
8922,,,0,1,,0
8923,Criminal,,5,1,Travelling,5
8924,,,7,8,Sports,7
8925,,,23,0,,23
8926,Mental health,Sports,,5,,
8927,,Financial issues,,7,Gambling,
8928,,,0,23,,0
8929,,Criminal,5,,,5
8930,Health Issue,,1,,Books,1
8931,,,4,0,Travelling,4
8932,,Mental health,8,5,shopoholic,8
8933,,,23,1,,23
8934,,,24,4,,24
8935,Terriost activity,,16,8,Travelling,16
8936,,Health Issue,85,23,,85
8937,,,0,24,,0
8938,,,0,16,Charity,0
8939,,,0,85,,0
8940,,,2,0,,2
8941,Financial issues,Terriost activity,4,0,Online Gaming,4
8942,,,8,0,,8
8943,Criminal,,9,2,Smoker,9
8944,,spritual,45,4,,45
8945,,,2,8,Outdoor Activities,2
8946,Mental health,,4,9,,4
8947,,,3,45,,3
8948,,,78,2,,78
8949,,Sports,1,4,Alchohol Abuse,1
8950,Health Issue,Financial issues,1,3,,1
8951,,,8,78,Travelling,8
8952,,Criminal,0,1,Sports,0
8953,,,5,1,,5
8954,,Sports,7,8,,7
8955,Terriost activity,Financial issues,23,0,Gambling,23
8956,,,,5,,
8957,,Criminal,0,7,,0
8958,,,5,23,Books,5
8959,,,1,,Travelling,1
8960,,Mental health,4,0,shopoholic,4
8961,Financial issues,,8,5,,8
8962,,,23,1,,23
8963,Criminal,,24,4,Travelling,24
8964,,Health Issue,16,8,,16
8965,,,85,23,,85
8966,Mental health,,0,24,Charity,0
8967,,,0,16,,0
8968,,,0,85,,0
8969,,,2,0,Online Gaming,2
8970,Health Issue,Sports,4,0,,4
8971,,Financial issues,8,0,Smoker,8
8972,,,9,2,,9
8973,,Criminal,45,4,Outdoor Activities,45
8974,,,2,8,,2
8975,Terriost activity,,4,9,,4
8976,,Mental health,3,45,,3
8977,,,78,2,Alchohol Abuse,78
8978,,,1,4,,1
8979,,,1,3,Travelling,1
8980,,Health Issue,8,78,Sports,8
8981,Financial issues,,0,1,,0
8982,,,5,1,,5
8983,Criminal,,7,8,Gambling,7
8984,,,23,0,,23
8985,,Terriost activity,0,5,,0
8986,Mental health,,5,7,Books,5
8987,,,1,23,Travelling,1
8988,,spritual,4,0,shopoholic,4
8989,,,8,5,,8
8990,Health Issue,,23,1,,23
8991,,,24,4,Travelling,24
8992,,,16,8,,16
8993,,Sports,85,23,,85
8994,,Financial issues,0,24,Charity,0
8995,Terriost activity,,0,16,,0
8996,,Criminal,0,85,,0
8997,,,2,0,Online Gaming,2
8998,,,4,0,,4
8999,,Mental health,8,0,Smoker,8
9000,,,9,2,,9
9001,Financial issues,,45,4,Outdoor Activities,45
9002,,,2,8,,2
9003,Criminal,Health Issue,4,9,,4
9004,,,3,45,,3
9005,,,78,2,Alchohol Abuse,78
9006,Mental health,,1,4,,1
9007,,,1,3,Travelling,1
9008,,Terriost activity,8,78,Sports,8
9009,,,0,1,,0
9010,Health Issue,,5,1,,5
9011,,spritual,7,8,Gambling,7
9012,,,23,0,,23
9013,,,0,5,,0
9014,,,5,7,Books,5
9015,Terriost activity,,1,23,Travelling,1
9016,,Sports,4,0,shopoholic,4
9017,,Financial issues,8,5,,8
9018,,,23,1,,23
9019,,Criminal,24,4,Travelling,24
9020,,,16,8,,16
9021,Financial issues,Sports,85,23,,85
9022,,Financial issues,0,24,Charity,0
9023,Criminal,,0,16,,0
9024,,Criminal,0,85,,0
9025,,,2,0,Online Gaming,2
9026,Mental health,,4,0,,4
9027,,Mental health,8,0,,8
9028,,,9,2,,9
9029,,,45,4,,45
9030,Health Issue,,2,8,Smoker,2
9031,,Health Issue,4,9,,4
9032,,,3,45,Outdoor Activities,3
9033,,,78,2,,78
9034,,,1,4,,1
9035,Terriost activity,,1,3,,1
9036,,Terriost activity,8,78,Alchohol Abuse,8
9037,,,0,1,,0
9038,,,5,1,Travelling,5
9039,,spritual,7,8,Sports,7
9040,,,23,0,,23
9041,Financial issues,,0,5,,0
9042,,,5,7,Gambling,5
9043,Criminal,,1,23,,1
9044,,Sports,4,0,,4
9045,,Financial issues,8,5,Books,8
9046,Mental health,,23,1,Travelling,23
9047,,Criminal,24,4,shopoholic,24
9048,,,16,8,,16
9049,,,85,23,,85
9050,Health Issue,Mental health,0,24,Travelling,0
9051,,,0,16,,0
9052,,,0,85,,0
9053,,,2,0,Charity,2
9054,,Health Issue,4,0,,4
9055,Terriost activity,,8,0,,8
9056,,,9,2,Online Gaming,9
9057,,,45,4,,45
9058,,,2,8,,2
9059,,Terriost activity,4,9,,4
9060,,,3,45,Smoker,3
9061,Financial issues,,78,2,,78
9062,,spritual,1,4,Outdoor Activities,1
9063,Criminal,,1,3,,1
9064,,,8,78,,8
9065,,,0,1,,0
9066,Mental health,,5,1,Alchohol Abuse,5
9067,,Sports,7,8,,7
9068,,Financial issues,23,0,Travelling,23
9069,,,,5,Sports,
9070,Health Issue,Criminal,0,7,,0
9071,,,5,23,,5
9072,,Sports,1,,Gambling,1
9073,,Financial issues,4,0,,4
9074,,,8,5,,8
9075,Terriost activity,Criminal,23,1,Books,23
9076,,,24,4,Travelling,24
9077,,,16,8,shopoholic,16
9078,,Mental health,85,23,,85
9079,,,0,24,,0
9080,,,0,16,Travelling,0
9081,Financial issues,,0,85,,0
9082,,Health Issue,2,0,,2
9083,Criminal,,4,0,Charity,4
9084,,,8,0,,8
9085,,,9,2,,9
9086,Mental health,,45,4,Online Gaming,45
9087,,,2,8,,2
9088,,Sports,4,9,,4
9089,,Financial issues,3,45,Smoker,3
9090,Health Issue,,78,2,,78
9091,,Criminal,1,4,Outdoor Activities,1
9092,,,1,3,,1
9093,,,8,78,,8
9094,,Mental health,0,1,,0
9095,Terriost activity,,5,1,Alchohol Abuse,5
9096,,,7,8,,7
9097,,,23,0,Travelling,23
9098,,Health Issue,,5,Sports,
9099,,,0,7,,0
9100,,,5,23,,5
9101,Financial issues,,1,,Gambling,1
9102,,,4,0,,4
9103,Criminal,Terriost activity,8,5,,8
9104,,,23,1,Books,23
9105,,,24,4,Travelling,24
9106,Mental health,spritual,16,8,shopoholic,16
9107,,,85,23,,85
9108,,,0,24,,0
9109,,,0,16,Travelling,0
9110,Health Issue,,0,85,,0
9111,,Sports,2,0,,2
9112,,Financial issues,4,0,Charity,4
9113,,,8,0,,8
9114,,Criminal,9,2,,9
9115,Terriost activity,,45,4,Online Gaming,45
9116,,,2,8,,2
9117,,Mental health,4,9,Smoker,4
9118,,,3,45,,3
9119,,,78,2,Outdoor Activities,78
9120,,,1,4,,1
9121,Financial issues,Health Issue,1,3,,1
9122,,,8,78,,8
9123,Criminal,,0,1,Alchohol Abuse,0
9124,,,5,1,,5
9125,,,7,8,Travelling,7
9126,Mental health,Terriost activity,23,0,Sports,23
9127,,,,5,,
9128,,,0,7,,0
9129,,spritual,5,23,Gambling,5
9130,Health Issue,,1,,,1
9131,,,4,0,,4
9132,,,8,5,Books,8
9133,,,23,1,Travelling,23
9134,,Sports,24,4,shopoholic,24
9135,Terriost activity,Financial issues,16,8,,16
9136,,,85,23,,85
9137,,Criminal,0,24,Travelling,0
9138,,,0,16,,0
9139,,Sports,0,85,,0
9140,,Financial issues,2,0,Charity,2
9141,Financial issues,,4,0,,4
9142,,Criminal,8,0,,8
9143,Criminal,,9,2,Online Gaming,9
9144,,,45,4,,45
9145,,Mental health,2,8,Smoker,2
9146,Mental health,,4,9,,4
9147,,,3,45,Outdoor Activities,3
9148,,,78,2,,78
9149,,Health Issue,1,4,,1
9150,Health Issue,,1,3,,1
9151,,,8,78,Alchohol Abuse,8
9152,,,0,1,,0
9153,,,5,1,Travelling,5
9154,,Terriost activity,7,8,Sports,7
9155,Terriost activity,,23,0,,23
9156,,,,5,,
9157,,spritual,0,7,Gambling,0
9158,,,5,23,,5
9159,,,1,,,1
9160,,,4,0,Books,4
9161,Financial issues,,8,5,Travelling,8
9162,,Sports,23,1,shopoholic,23
9163,Criminal,Financial issues,24,4,,24
9164,,,16,8,,16
9165,,Criminal,85,23,Travelling,85
9166,Mental health,,0,24,,0
9167,,,0,16,,0
9168,,Mental health,0,85,Charity,0
9169,,,2,0,,2
9170,Health Issue,,4,0,,4
9171,,,8,0,Online Gaming,8
9172,,Health Issue,9,2,,9
9173,,,45,4,Smoker,45
9174,,,2,8,,2
9175,Terriost activity,,4,9,Outdoor Activities,4
9176,,,3,45,,3
9177,,Terriost activity,78,2,,78
9178,,,1,4,,1
9179,,,1,3,Alchohol Abuse,1
9180,,spritual,8,78,,8
9181,Financial issues,,0,1,Travelling,0
9182,,,5,1,Sports,5
9183,Criminal,,7,8,,7
9184,,,23,0,,23
9185,,Sports,0,5,Gambling,0
9186,Mental health,Financial issues,5,7,,5
9187,,,1,23,,1
9188,,Criminal,4,0,Books,4
9189,,,8,5,Travelling,8
9190,Health Issue,Sports,23,1,shopoholic,23
9191,,Financial issues,24,4,,24
9192,,,16,8,,16
9193,,Criminal,85,23,Travelling,85
9194,,,0,24,,0
9195,Terriost activity,,0,16,,0
9196,,Mental health,0,85,Charity,0
9197,,,2,0,,2
9198,,,4,0,,4
9199,,,8,0,Online Gaming,8
9200,,Health Issue,9,2,,9
9201,Financial issues,,45,4,Smoker,45
9202,,,2,8,,2
9203,Criminal,,4,9,Outdoor Activities,4
9204,,,3,45,,3
9205,,,78,2,,78
9206,Mental health,Sports,1,4,,1
9207,,Financial issues,1,3,Alchohol Abuse,1
9208,,,8,78,,8
9209,,Criminal,0,1,Travelling,0
9210,Health Issue,,5,1,Sports,5
9211,,,7,8,,7
9212,,Mental health,23,0,,23
9213,,,,5,Gambling,
9214,,,,7,,
9215,Terriost activity,,0,23,,0
9216,,Health Issue,5,,Books,5
9217,,,1,,Travelling,1
9218,,,4,0,shopoholic,4
9219,,,8,5,,8
9220,,,23,1,,23
9221,Financial issues,Terriost activity,24,4,Travelling,24
9222,,,16,8,,16
9223,Criminal,,85,23,,85
9224,,spritual,0,24,Charity,0
9225,,,0,16,,0
9226,Mental health,,0,85,,0
9227,,,2,0,Online Gaming,2
9228,,,4,0,,4
9229,,Sports,8,0,,8
9230,Health Issue,Financial issues,9,2,Smoker,9
9231,,,45,4,,45
9232,,Criminal,2,8,Outdoor Activities,2
9233,,,4,9,,4
9234,,,3,45,,3
9235,Terriost activity,Mental health,78,2,,78
9236,,,1,4,Alchohol Abuse,1
9237,,,1,3,,1
9238,,,8,78,Travelling,8
9239,,Health Issue,0,1,Sports,0
9240,,,5,1,,5
9241,Financial issues,,7,8,,7
9242,,,23,0,Gambling,23
9243,Criminal,,,5,,
9244,,Terriost activity,0,7,,0
9245,,,5,23,Books,5
9246,Mental health,,1,,Travelling,1
9247,,spritual,4,0,shopoholic,4
9248,,,8,5,,8
9249,,,23,1,,23
9250,Health Issue,,24,4,Travelling,24
9251,,,16,8,,16
9252,,Sports,85,23,,85
9253,,Financial issues,0,24,Charity,0
9254,,,0,16,,0
9255,Terriost activity,Criminal,0,85,,0
9256,,,2,0,Online Gaming,2
9257,,Sports,4,0,,4
9258,,Financial issues,8,0,,8
9259,,,9,2,,9
9260,,Criminal,45,4,Smoker,45
9261,Financial issues,,2,8,,2
9262,,,4,9,Outdoor Activities,4
9263,Criminal,Mental health,3,45,,3
9264,,,78,2,,78
9265,,,1,4,,1
9266,Mental health,,1,3,Alchohol Abuse,1
9267,,Health Issue,8,78,,8
9268,,,0,1,Travelling,0
9269,,,5,1,Sports,5
9270,Health Issue,,7,8,,7
9271,,,23,0,,23
9272,,Terriost activity,0,5,Gambling,0
9273,,,5,7,,5
9274,,,1,23,,1
9275,Terriost activity,spritual,4,0,Books,4
9276,,,8,5,Travelling,8
9277,,,23,1,shopoholic,23
9278,,,24,4,,24
9279,,,16,8,,16
9280,,Sports,85,23,Travelling,85
9281,Financial issues,Financial issues,0,24,,0
9282,,,0,16,,0
9283,Criminal,Criminal,0,85,Charity,0
9284,,,2,0,,2
9285,,,4,0,,4
9286,Mental health,Mental health,8,0,Online Gaming,8
9287,,,9,2,,9
9288,,,45,4,,45
9289,,,2,8,Smoker,2
9290,Health Issue,Health Issue,4,9,,4
9291,,,3,45,Outdoor Activities,3
9292,,,78,2,,78
9293,,,1,4,,1
9294,,,1,3,,1
9295,Terriost activity,Terriost activity,8,78,Alchohol Abuse,8
9296,,,0,1,,0
9297,,,5,1,Travelling,5
9298,,spritual,7,8,Sports,7
9299,,,23,0,,23
9300,,,0,5,,0
9301,Financial issues,,5,7,Gambling,5
9302,,,1,23,,1
9303,Criminal,Sports,4,0,,4
9304,,Financial issues,8,5,Books,8
9305,,,23,1,Travelling,23
9306,Mental health,Criminal,24,4,shopoholic,24
9307,,,16,8,,16
9308,,Sports,85,23,,85
9309,,Financial issues,0,24,Travelling,0
9310,Health Issue,,0,16,,0
9311,,Criminal,0,85,,0
9312,,,2,0,Charity,2
9313,,,4,0,,4
9314,,Mental health,8,0,,8
9315,Terriost activity,,9,2,Online Gaming,9
9316,,,45,4,,45
9317,,,2,8,Smoker,2
9318,,Health Issue,4,9,,4
9319,,,3,45,Outdoor Activities,3
9320,,,78,2,,78
9321,Financial issues,,1,4,,1
9322,,,1,3,,1
9323,Criminal,,8,78,Alchohol Abuse,8
9324,,Sports,0,1,,0
9325,,Financial issues,5,1,Travelling,5
9326,Mental health,,7,8,Sports,7
9327,,Criminal,23,0,,23
9328,,,0,5,,0
9329,,,5,7,Gambling,5
9330,Health Issue,Mental health,1,23,,1
9331,,,4,0,,4
9332,,,8,5,Books,8
9333,,,23,1,Travelling,23
9334,,Health Issue,24,4,shopoholic,24
9335,Terriost activity,,16,8,,16
9336,,,85,23,,85
9337,,,0,24,Travelling,0
9338,,,0,16,,0
9339,,Terriost activity,0,85,,0
9340,,,2,0,Charity,2
9341,Financial issues,,4,0,,4
9342,,spritual,8,0,,8
9343,Criminal,,9,2,Online Gaming,9
9344,,,45,4,,45
9345,,,2,8,Smoker,2
9346,Mental health,,4,9,,4
9347,,Sports,3,45,Outdoor Activities,3
9348,,Financial issues,78,2,,78
9349,,,1,4,,1
9350,Health Issue,Criminal,1,3,,1
9351,,,8,78,Alchohol Abuse,8
9352,,,0,1,,0
9353,,Mental health,5,1,Travelling,5
9354,,,7,8,Sports,7
9355,Terriost activity,,23,0,,23
9356,,,,5,,
9357,,Health Issue,0,7,Gambling,0
9358,,,5,23,,5
9359,,,1,,,1
9360,,,4,0,Books,4
9361,Financial issues,,8,5,Travelling,8
9362,,Terriost activity,23,1,shopoholic,23
9363,Criminal,,24,4,,24
9364,,,16,8,,16
9365,,spritual,85,23,Travelling,85
9366,Mental health,,0,24,,0
9367,,,0,16,,0
9368,,,0,85,Charity,0
9369,,,2,0,,2
9370,Health Issue,Sports,4,0,,4
9371,,Financial issues,8,0,Online Gaming,8
9372,,,9,2,,9
9373,,Criminal,45,4,Smoker,45
9374,,,2,8,,2
9375,Terriost activity,Sports,4,9,Outdoor Activities,4
9376,,Financial issues,3,45,,3
9377,,,78,2,,78
9378,,Criminal,1,4,,1
9379,,,1,3,Alchohol Abuse,1
9380,,,8,78,,8
9381,Financial issues,Mental health,0,1,Travelling,0
9382,,,5,1,Sports,5
9383,Criminal,,7,8,,7
9384,,,23,0,,23
9385,,Health Issue,,5,Gambling,
9386,Mental health,,0,7,,0
9387,,,5,23,,5
9388,,,1,,Books,1
9389,,,4,0,Travelling,4
9390,Health Issue,Terriost activity,8,5,shopoholic,8
9391,,,23,1,,23
9392,,,24,4,,24
9393,,spritual,16,8,Travelling,16
9394,,,85,23,,85
9395,Terriost activity,,0,24,,0
9396,,,0,16,Charity,0
9397,,,0,85,,0
9398,,Sports,2,0,,2
9399,,Financial issues,4,0,Online Gaming,4
9400,,,8,0,,8
9401,Financial issues,Criminal,9,2,Smoker,9
9402,,,45,4,,45
9403,Criminal,,2,8,Outdoor Activities,2
9404,,Mental health,4,9,,4
9405,,,3,45,,3
9406,Mental health,,78,2,,78
9407,,,1,4,Alchohol Abuse,1
9408,,Health Issue,1,3,,1
9409,,,8,78,Travelling,8
9410,Health Issue,,0,1,Sports,0
9411,,,5,1,,5
9412,,,7,8,,7
9413,,Terriost activity,23,0,Gambling,23
