customer_id,Education,EducationField,JobRole,JobSatisfaction,MonthlyIncome,PerformanceRating,Achievement,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,MaritalStatus,DailySteps(*1000),SleepHours,DailyShouting,TimeForPassion,PlacesVisited,SocialNetwork,Smoking,Alcohol
8839,Master,Other,Sales Executive,1,1796,4,8,27,20,10,Single,3,4,10,6,7,1,tried smoking,social drinker
8840,Master,Other,Research Director,3,9988,3,7,12,22,11,Divorced,5,5,10,9,2,2,current smoker,social drinker
8841,Bachelor,Marketing,Manufacturing Director,2,3567,1,6,37,0,9,Single,4,8,9,4,4,5,former smoker,never
8842,College,Marketing,Human Resources,4,4398,2,5,32,25,5,Married,9,5,0,1,1,2,current smoker,social drinker
8843,College,Medical,Research Scientist,4,3825,1,2,40,7,11,Single,9,8,10,2,9,2,former smoker,drink a lot
8844,Below College,Other,Sales Representative,1,4421,3,3,38,13,3,Single,10,7,3,9,10,0,former smoker,never
8845,Below College,Life Sciences,Manufacturing Director,2,7781,3,3,17,26,4,Divorced,1,6,3,0,4,10,never smoked,never
8846,Bachelor,Other,Laboratory Technician,2,1194,3,3,30,13,15,Divorced,9,9,4,2,7,9,never smoked,drink a lot
8847,Bachelor,Human Resources,Manufacturing Director,3,2756,1,4,21,2,2,Single,4,6,10,9,2,2,former smoker,social drinker
8848,Below College,Medical,Manufacturing Director,1,3729,1,4,24,16,3,Divorced,3,2,6,8,6,0,tried smoking,never
8849,Doctor,Marketing,Research Director,3,4748,3,2,37,19,3,Married,3,2,5,0,9,3,tried smoking,never
8850,Master,Human Resources,Healthcare Representative,4,1951,2,3,37,14,17,Single,10,6,1,6,10,3,former smoker,social drinker
8851,Master,Medical,Research Director,2,6387,4,10,35,22,4,Single,8,7,10,6,9,5,tried smoking,never
8852,Below College,Medical,Manufacturing Director,4,1805,3,7,36,21,1,Divorced,10,9,2,9,4,5,never smoked,drink a lot
8853,Doctor,Marketing,Human Resources,4,11034,3,3,34,28,4,Married,8,4,3,9,8,10,never smoked,never
8854,Bachelor,Human Resources,Manufacturing Director,1,9787,2,4,16,39,3,Single,9,2,7,1,5,2,never smoked,social drinker
8855,College,Medical,Healthcare Representative,3,5036,4,8,9,35,12,Married,3,6,8,0,4,6,tried smoking,social drinker
8856,Below College,Other,Research Scientist,2,11731,1,4,39,8,8,Single,1,6,2,1,10,3,current smoker,never
8857,College,Marketing,Sales Representative,1,18387,2,10,31,29,13,Divorced,4,6,4,6,3,7,never smoked,never
8858,College,Marketing,Human Resources,1,3925,1,2,6,3,4,Divorced,5,4,5,2,0,10,current smoker,social drinker
8859,Below College,Life Sciences,Healthcare Representative,4,5085,2,5,15,25,5,Single,10,2,3,6,9,6,tried smoking,never
8860,Doctor,Other,Sales Representative,3,4157,2,3,39,3,9,Divorced,8,9,8,5,6,8,never smoked,drink a lot
8861,College,Marketing,Research Director,3,4476,2,7,6,13,11,Married,8,7,10,10,10,0,current smoker,social drinker
8862,Below College,Life Sciences,Research Director,3,3723,1,7,2,0,11,Divorced,1,9,1,8,5,6,tried smoking,social drinker
8863,Below College,Other,Sales Executive,2,6778,4,10,29,24,0,Married,2,3,9,6,10,10,never smoked,social drinker
8864,College,Human Resources,Research Director,1,2641,4,2,18,33,15,Divorced,5,8,2,4,10,9,tried smoking,never
8865,Doctor,Human Resources,Laboratory Technician,2,1261,3,7,9,28,15,Married,10,5,5,7,8,7,current smoker,never
8866,Below College,Human Resources,Healthcare Representative,2,19810,4,2,24,24,10,Married,10,5,1,5,8,4,never smoked,drink a lot
8867,College,Other,Research Director,4,2032,4,8,0,5,4,Divorced,8,9,6,10,9,8,tried smoking,drink a lot
8868,Master,Marketing,Human Resources,3,4647,1,4,22,30,9,Single,10,5,8,10,6,1,tried smoking,social drinker
8869,Doctor,Other,Research Scientist,3,17503,1,0,10,39,8,Married,7,2,5,10,6,0,former smoker,social drinker
8870,Doctor,Marketing,Research Director,1,9399,1,2,16,2,17,Married,3,3,8,2,7,6,former smoker,social drinker
8871,College,Other,Human Resources,1,2940,1,2,11,6,6,Single,9,5,0,5,0,7,never smoked,never
8872,Below College,Other,Sales Executive,4,3073,1,3,18,30,13,Married,5,10,4,2,3,2,tried smoking,never
8873,College,Other,Sales Executive,4,1912,4,3,7,15,1,Single,9,6,9,8,9,0,current smoker,never
8874,Bachelor,Marketing,Human Resources,4,6861,3,8,6,23,14,Divorced,6,4,6,7,6,3,current smoker,social drinker
8875,College,Marketing,Healthcare Representative,4,7100,3,8,13,0,7,Divorced,2,7,3,10,8,7,tried smoking,social drinker
8876,Master,Other,Healthcare Representative,1,3275,4,0,14,0,5,Married,7,9,7,0,6,6,current smoker,social drinker
8877,Master,Human Resources,Laboratory Technician,4,4327,2,0,12,39,16,Single,3,5,7,4,10,0,current smoker,drink a lot
8878,Below College,Marketing,Sales Representative,2,1302,3,5,14,5,0,Married,1,5,1,5,9,9,never smoked,drink a lot
8879,Master,Human Resources,Laboratory Technician,1,3333,4,3,31,2,12,Married,6,4,1,8,1,4,tried smoking,social drinker
8880,Master,Marketing,Research Scientist,4,14062,3,8,12,27,10,Married,9,7,9,6,3,8,tried smoking,social drinker
8881,College,Other,Research Director,4,6865,3,6,18,23,5,Married,3,5,7,2,8,4,tried smoking,social drinker
8882,Below College,Marketing,Manager,1,4628,2,5,22,7,15,Single,4,4,6,5,3,10,current smoker,drink a lot
8883,Bachelor,Marketing,Sales Representative,2,8938,1,10,32,20,3,Divorced,1,8,9,4,5,3,tried smoking,drink a lot
8884,Master,Medical,Research Scientist,2,18475,4,3,14,7,8,Divorced,4,4,7,8,2,6,never smoked,drink a lot
8885,Below College,Marketing,Manufacturing Director,3,3628,4,5,37,22,17,Married,4,3,3,5,7,7,former smoker,drink a lot
8886,Bachelor,Medical,Healthcare Representative,4,7794,3,6,33,34,3,Divorced,5,10,0,9,10,2,former smoker,drink a lot
8887,Below College,Medical,Manufacturing Director,4,3865,3,10,26,30,6,Divorced,4,10,3,1,6,9,current smoker,drink a lot
8888,Doctor,Life Sciences,Manufacturing Director,2,9558,3,6,26,15,12,Single,5,2,10,10,8,8,never smoked,social drinker
8889,Master,Life Sciences,Manager,2,3235,3,4,0,2,13,Divorced,10,8,8,2,1,9,current smoker,never
8890,Bachelor,Medical,Healthcare Representative,1,2300,1,10,3,26,7,Married,3,6,10,9,0,8,never smoked,social drinker
8891,Master,Marketing,Research Scientist,2,7409,2,5,17,33,17,Single,9,5,6,3,10,6,current smoker,never
8892,Master,Marketing,Sales Representative,2,5150,3,3,2,4,8,Single,6,8,4,10,4,3,current smoker,social drinker
8893,Bachelor,Other,Research Director,2,5745,2,7,40,24,14,Single,10,8,2,4,5,9,never smoked,drink a lot
8894,Master,Marketing,Sales Representative,4,1412,3,0,1,21,4,Divorced,2,2,2,10,5,2,never smoked,never
8895,Doctor,Marketing,Laboratory Technician,3,6948,2,7,6,11,14,Divorced,8,7,0,8,4,6,tried smoking,never
8896,College,Other,Sales Executive,3,1828,3,9,17,0,3,Single,3,6,9,1,1,10,former smoker,social drinker
8897,College,Marketing,Sales Executive,1,17012,3,10,9,11,10,Divorced,7,5,10,2,8,7,tried smoking,drink a lot
8898,Bachelor,Life Sciences,Manufacturing Director,4,8489,2,2,38,31,7,Divorced,10,10,6,6,6,10,former smoker,social drinker
8899,Bachelor,Other,Healthcare Representative,4,19630,1,0,26,35,9,Single,9,4,0,6,5,1,current smoker,drink a lot
8900,Doctor,Marketing,Sales Representative,2,9717,1,9,37,25,17,Divorced,5,7,4,0,6,10,never smoked,drink a lot
8901,College,Medical,Manager,4,19266,1,10,40,2,16,Married,6,8,4,10,5,3,current smoker,social drinker
8902,Bachelor,Human Resources,Sales Representative,3,5783,4,0,25,16,1,Single,3,10,1,8,4,2,former smoker,drink a lot
8903,Doctor,Life Sciences,Sales Executive,1,3737,4,8,18,33,2,Single,4,10,9,4,9,0,tried smoking,never
8904,Bachelor,Other,Sales Executive,2,7789,2,3,19,2,4,Divorced,3,6,5,3,0,5,never smoked,never
8905,Master,Other,Human Resources,3,6020,2,9,40,39,13,Married,8,2,9,8,6,6,current smoker,drink a lot
8906,Doctor,Other,Research Scientist,1,1541,2,2,27,17,5,Married,2,9,1,5,4,10,tried smoking,drink a lot
8907,Below College,Medical,Sales Representative,2,2869,3,7,9,4,7,Single,10,9,6,2,0,2,former smoker,social drinker
8908,Bachelor,Human Resources,Human Resources,2,3885,3,10,19,2,10,Married,10,2,10,3,7,3,former smoker,never
8909,Master,Medical,Human Resources,4,11643,1,1,8,26,16,Single,3,2,2,5,3,8,former smoker,never
8910,Below College,Marketing,Sales Executive,2,18709,3,6,2,19,1,Married,4,6,2,9,6,4,former smoker,drink a lot
8911,Bachelor,Medical,Manufacturing Director,2,8964,2,7,34,19,5,Married,6,3,3,3,1,6,former smoker,never
8912,Below College,Medical,Human Resources,1,5970,2,5,31,34,8,Single,3,5,7,4,6,3,current smoker,social drinker
8913,Bachelor,Life Sciences,Laboratory Technician,3,5297,4,1,10,28,9,Divorced,9,9,8,7,10,4,never smoked,never
8914,Bachelor,Marketing,Laboratory Technician,4,10732,4,10,5,39,14,Divorced,1,7,3,9,8,10,never smoked,social drinker
8915,Below College,Life Sciences,Manufacturing Director,4,14675,2,10,40,12,11,Single,1,7,7,4,2,3,never smoked,social drinker
8916,Doctor,Life Sciences,Sales Executive,2,3559,1,6,0,40,6,Single,5,10,5,8,6,4,tried smoking,drink a lot
8917,Bachelor,Other,Healthcare Representative,2,3450,2,6,9,15,13,Single,9,7,3,4,7,2,current smoker,drink a lot
8918,Master,Human Resources,Research Director,2,3385,3,10,3,25,14,Single,4,5,5,4,2,4,former smoker,social drinker
8919,Doctor,Other,Research Scientist,1,8383,3,8,30,0,9,Married,8,3,8,8,2,0,tried smoking,drink a lot
8920,Bachelor,Life Sciences,Manufacturing Director,3,1856,2,7,8,2,8,Single,4,7,9,2,3,2,never smoked,social drinker
8921,College,Other,Manufacturing Director,3,2949,3,3,0,17,12,Divorced,6,9,10,0,10,8,never smoked,never
8922,Below College,Marketing,Sales Representative,1,1698,1,7,14,4,7,Divorced,8,3,5,7,1,7,tried smoking,social drinker
8923,College,Human Resources,Healthcare Representative,3,5342,3,0,35,29,16,Divorced,6,5,4,1,0,3,former smoker,never
8924,Master,Other,Human Resources,4,2895,1,6,5,6,6,Married,7,6,8,4,7,4,former smoker,social drinker
8925,Bachelor,Life Sciences,Healthcare Representative,3,1386,1,9,5,28,12,Married,7,4,0,5,4,7,tried smoking,social drinker
8926,Below College,Other,Laboratory Technician,1,8016,2,0,40,3,1,Divorced,3,7,1,7,9,6,current smoker,drink a lot
8927,Master,Life Sciences,Human Resources,4,2704,4,4,23,12,13,Married,9,2,5,1,0,10,current smoker,never
8928,Doctor,Marketing,Research Scientist,3,7763,2,9,35,7,3,Single,10,6,5,5,1,2,current smoker,drink a lot
8929,Master,Human Resources,Manager,1,3318,2,0,21,5,18,Divorced,6,7,4,3,2,5,current smoker,social drinker
8930,Bachelor,Life Sciences,Sales Representative,1,4691,4,8,36,3,12,Divorced,5,2,9,3,0,5,current smoker,drink a lot
8931,College,Medical,Manager,1,17868,3,6,39,1,2,Married,9,3,10,7,10,9,former smoker,social drinker
8932,Below College,Medical,Human Resources,4,9238,4,10,0,28,9,Single,8,2,5,6,1,0,never smoked,never
8933,College,Human Resources,Manufacturing Director,2,1205,1,9,39,6,2,Divorced,2,6,9,3,1,0,current smoker,drink a lot
8934,Master,Life Sciences,Research Director,1,3504,4,2,18,30,9,Married,1,2,10,9,8,3,former smoker,drink a lot
8935,Below College,Medical,Research Scientist,1,14443,1,6,31,16,5,Divorced,9,8,3,10,3,6,former smoker,never
8936,College,Life Sciences,Manufacturing Director,2,1960,3,5,29,5,16,Divorced,3,10,5,3,7,10,never smoked,social drinker
8937,Below College,Medical,Sales Executive,2,14595,3,8,35,13,8,Divorced,4,8,7,10,3,6,tried smoking,never
8938,College,Other,Research Scientist,2,6999,1,9,22,1,9,Divorced,8,6,7,8,8,8,former smoker,drink a lot
8939,Master,Medical,Manufacturing Director,1,7362,4,1,5,22,2,Divorced,8,3,9,2,9,10,current smoker,drink a lot
8940,Doctor,Life Sciences,Laboratory Technician,4,14984,1,1,26,22,18,Married,7,6,10,1,3,2,tried smoking,drink a lot
8941,Master,Other,Manufacturing Director,4,7827,2,5,12,29,17,Married,9,7,5,9,9,4,current smoker,social drinker
8942,Doctor,Life Sciences,Human Resources,1,1378,3,6,38,35,13,Single,9,5,3,8,2,1,current smoker,social drinker
8943,Doctor,Human Resources,Research Director,2,8027,4,5,28,36,15,Married,8,2,3,10,2,10,tried smoking,social drinker
8944,Bachelor,Other,Human Resources,2,9537,3,2,4,36,1,Divorced,3,8,6,9,4,6,tried smoking,drink a lot
8945,Bachelor,Medical,Human Resources,1,1454,1,5,24,26,4,Married,7,7,1,6,7,0,tried smoking,social drinker
8946,College,Human Resources,Manager,4,3448,1,1,1,34,8,Divorced,7,4,0,2,4,5,never smoked,drink a lot
8947,Bachelor,Other,Human Resources,3,9726,2,3,39,31,17,Divorced,3,5,3,7,6,6,former smoker,never
8948,Bachelor,Other,Sales Executive,2,3672,4,2,4,29,16,Married,8,9,6,7,9,4,former smoker,never
8949,Master,Life Sciences,Sales Executive,4,3623,2,2,8,9,15,Single,5,10,5,2,0,6,tried smoking,drink a lot
8950,Bachelor,Marketing,Sales Executive,2,3225,2,7,28,36,0,Single,2,8,5,7,8,7,former smoker,social drinker
8951,Below College,Human Resources,Human Resources,3,18604,4,10,16,28,0,Married,1,7,10,0,3,9,tried smoking,never
8952,Doctor,Marketing,Sales Executive,2,9691,2,1,27,7,1,Divorced,4,4,2,8,3,2,current smoker,drink a lot
8953,Below College,Other,Sales Representative,4,3895,1,2,37,24,16,Married,8,3,7,6,10,6,current smoker,social drinker
8954,Below College,Medical,Manufacturing Director,3,2872,3,5,37,33,8,Divorced,4,7,3,6,1,8,current smoker,drink a lot
8955,Bachelor,Medical,Manager,3,2331,4,3,11,4,13,Married,1,10,7,8,7,8,tried smoking,drink a lot
8956,Master,Medical,Research Director,1,7170,2,1,21,24,15,Single,6,8,4,6,1,9,never smoked,drink a lot
8957,Doctor,Human Resources,Human Resources,2,4570,3,7,24,36,10,Married,2,9,8,8,3,3,tried smoking,drink a lot
8958,College,Life Sciences,Research Director,2,11578,4,0,26,23,10,Single,10,9,1,9,6,4,tried smoking,drink a lot
8959,Doctor,Marketing,Research Director,2,18939,2,0,23,36,3,Married,8,8,10,6,4,3,current smoker,social drinker
8960,College,Other,Sales Executive,3,3712,2,4,33,20,1,Single,8,4,8,8,8,8,current smoker,drink a lot
8961,Bachelor,Marketing,Research Scientist,3,6121,3,0,0,0,5,Single,5,5,4,4,4,2,former smoker,social drinker
8962,Below College,Life Sciences,Research Director,4,4790,3,6,33,0,2,Married,2,10,8,8,4,5,never smoked,drink a lot
8963,Master,Medical,Manufacturing Director,3,9721,2,8,34,9,9,Married,4,2,1,7,0,2,former smoker,social drinker
8964,Master,Medical,Manager,4,9803,3,0,28,2,10,Single,8,7,1,6,10,4,tried smoking,never
8965,Below College,Other,Human Resources,3,3673,1,1,10,37,11,Married,10,8,1,8,9,6,current smoker,drink a lot
8966,Master,Marketing,Research Scientist,2,8463,3,2,30,34,16,Single,9,3,1,3,7,2,never smoked,social drinker
8967,Below College,Life Sciences,Healthcare Representative,1,9465,1,7,35,12,7,Divorced,4,3,5,9,2,0,never smoked,social drinker
8968,College,Other,Research Director,4,9075,4,5,14,15,6,Divorced,5,6,8,4,1,2,current smoker,drink a lot
8969,Below College,Medical,Research Scientist,2,3417,2,1,0,31,11,Single,8,6,9,3,7,5,tried smoking,social drinker
8970,Doctor,Marketing,Healthcare Representative,1,8327,2,1,33,25,14,Married,7,8,7,2,2,7,current smoker,drink a lot
8971,Bachelor,Life Sciences,Healthcare Representative,3,5134,4,3,23,23,3,Single,8,3,1,2,1,4,current smoker,drink a lot
8972,Master,Human Resources,Sales Representative,2,6709,3,9,2,18,6,Married,9,5,1,9,7,1,former smoker,social drinker
8973,College,Marketing,Manufacturing Director,1,1474,2,4,26,7,10,Divorced,10,10,4,10,7,4,never smoked,drink a lot
8974,Master,Human Resources,Manufacturing Director,2,3513,4,2,2,20,10,Single,4,10,1,9,10,6,former smoker,drink a lot
8975,Doctor,Other,Research Director,4,2653,2,6,30,31,13,Divorced,8,4,2,4,10,9,never smoked,never
8976,Below College,Other,Research Director,1,11200,2,9,9,13,15,Single,4,9,3,6,4,2,former smoker,social drinker
8977,College,Human Resources,Sales Representative,3,4497,2,8,40,4,0,Single,4,2,0,0,5,8,tried smoking,social drinker
8978,Below College,Human Resources,Manufacturing Director,1,8351,4,0,6,5,15,Married,9,8,3,1,4,7,current smoker,social drinker
8979,College,Other,Sales Executive,1,2202,4,0,3,17,17,Divorced,1,10,9,3,5,4,current smoker,drink a lot
8980,College,Medical,Research Director,2,3768,2,0,33,19,6,Married,5,3,10,8,6,7,tried smoking,drink a lot
8981,Below College,Marketing,Manufacturing Director,1,18212,3,6,27,2,9,Married,5,4,9,6,10,0,former smoker,never
8982,College,Other,Laboratory Technician,4,2696,1,5,32,20,5,Married,1,6,1,10,6,5,tried smoking,social drinker
8983,Master,Human Resources,Research Scientist,4,13699,1,2,37,29,11,Married,7,5,4,5,9,0,former smoker,drink a lot
8984,Master,Human Resources,Manager,2,4251,2,8,22,1,10,Married,10,7,8,10,5,3,former smoker,drink a lot
8985,College,Marketing,Sales Representative,4,1440,2,1,30,39,10,Married,6,7,1,7,0,3,former smoker,social drinker
8986,Doctor,Human Resources,Manager,1,3055,2,3,28,25,10,Married,2,4,4,1,4,2,tried smoking,drink a lot
8987,Bachelor,Medical,Sales Representative,2,1457,1,8,9,22,11,Married,7,7,5,6,6,2,never smoked,drink a lot
8988,Master,Human Resources,Human Resources,4,7293,3,9,18,30,5,Divorced,2,5,1,5,7,7,former smoker,drink a lot
8989,Doctor,Human Resources,Sales Executive,2,4965,4,0,5,5,17,Married,2,7,8,3,0,1,former smoker,social drinker
8990,Master,Human Resources,Research Scientist,2,4413,2,0,9,27,15,Divorced,5,2,6,9,2,1,former smoker,drink a lot
8991,Bachelor,Medical,Sales Executive,4,3653,4,7,39,26,5,Single,3,2,9,4,0,10,former smoker,social drinker
8992,Bachelor,Life Sciences,Sales Representative,4,4950,2,1,23,17,6,Divorced,4,9,3,1,10,6,current smoker,drink a lot
8993,Doctor,Marketing,Human Resources,2,9438,1,9,2,4,13,Single,5,7,2,9,9,6,current smoker,drink a lot
8994,College,Other,Laboratory Technician,2,3581,2,9,33,14,1,Married,4,2,4,8,7,4,tried smoking,drink a lot
8995,Master,Life Sciences,Research Director,4,3851,4,5,4,40,10,Married,5,10,1,0,9,0,former smoker,never
8996,Bachelor,Human Resources,Laboratory Technician,2,12246,2,4,35,4,14,Married,2,3,2,1,5,1,tried smoking,drink a lot
8997,College,Life Sciences,Sales Representative,1,1082,3,7,37,11,15,Married,1,8,7,7,7,9,former smoker,social drinker
8998,College,Human Resources,Research Director,3,16602,4,3,33,39,7,Divorced,5,10,7,3,8,1,tried smoking,never
8999,Bachelor,Life Sciences,Sales Representative,4,3967,4,5,19,18,4,Single,8,5,2,5,7,0,tried smoking,never
9000,Below College,Human Resources,Manufacturing Director,4,17525,2,9,3,24,5,Divorced,1,10,9,6,10,5,current smoker,drink a lot
9001,Master,Marketing,Research Scientist,4,8289,1,5,23,18,16,Single,10,4,10,7,1,4,tried smoking,social drinker
9002,Master,Human Resources,Research Scientist,3,1639,2,6,38,26,15,Divorced,7,10,8,10,7,7,current smoker,never
9003,Doctor,Life Sciences,Research Director,3,13676,4,6,33,22,13,Single,8,4,1,8,4,4,former smoker,social drinker
9004,Bachelor,Life Sciences,Manager,3,3056,4,7,28,2,12,Divorced,3,5,8,2,7,2,current smoker,social drinker
9005,College,Marketing,Research Director,2,7007,2,7,29,31,15,Divorced,3,3,1,1,1,7,former smoker,never
9006,Master,Other,Research Scientist,1,6279,2,0,29,28,10,Divorced,9,10,5,5,8,1,never smoked,social drinker
9007,Bachelor,Marketing,Research Director,4,3518,2,9,32,22,9,Single,9,3,10,1,10,1,current smoker,drink a lot
9008,Master,Marketing,Research Director,3,2461,2,8,15,35,6,Single,3,6,10,6,9,10,current smoker,never
9009,College,Human Resources,Human Resources,4,7670,1,6,34,25,16,Divorced,10,5,7,6,6,8,former smoker,never
9010,Master,Marketing,Manager,2,2653,3,7,19,33,11,Divorced,2,9,1,2,4,8,never smoked,social drinker
9011,Master,Life Sciences,Sales Representative,2,6811,4,4,32,5,15,Married,3,2,2,5,6,3,never smoked,never
9012,Doctor,Medical,Healthcare Representative,2,4413,2,0,37,16,12,Single,7,5,4,4,3,7,tried smoking,never
9013,Below College,Marketing,Manufacturing Director,3,8530,2,7,22,15,6,Single,4,8,9,8,9,10,never smoked,never
9014,Doctor,Marketing,Research Director,1,6369,1,2,40,36,13,Single,9,6,2,5,10,9,current smoker,social drinker
9015,College,Medical,Research Director,1,2764,4,2,31,20,10,Divorced,7,4,1,7,10,1,current smoker,drink a lot
9016,Master,Other,Manufacturing Director,3,3544,2,9,12,5,16,Married,10,6,10,1,0,5,current smoker,never
9017,College,Marketing,Research Director,1,19044,1,10,5,12,8,Single,6,6,9,8,9,9,tried smoking,drink a lot
